Event ID,Title,Start,End,Timezone,Organization,Venue,Address,City,Region,Categories,Cost,Description,Public Source URL,Ticket URL,Source Category,Source Record IDs,Source Supplied IDs,Source URLs,Retrieved At
f93f9042-e345-5109-b151-c8d8670b721a,Samara Joy and her Septet,2026-09-27T23:00:00Z,,America/New_York,The Grand Opera House ,The Grand Opera House,"{""street"":""818 North Market Street"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19801""}",Wilmington,Northern Delaware,Jazz / Blues; Music,$64-$99,"A native of the Bronx, Samara Joy became entranced by classic R&B as a child and cut her teeth as a singer in her church’s gospel choir. And while her family history is deeply musical—her grandparents helmed the Philadelphia gospel group the Savettes, and her father, the musician and songwriter Antonio McLendon, has produced, composed and arranged his own astounding original work—she didn’t delve into the jazz tradition until college at SUNY Purchase. During her studies there she won the 2019 Sarah Vaughan International Jazz Vocal Competition, which introduced her to the larger jazz scene as a rising star to watch. She was heard, by audiences and critics alike, as a masterful interpreter of jazz standards and a rightful heiress of the sound, technique and charisma that defined her jazz heroines—including Vaughan, Betty Carter, Abbey Lincoln and Carmen McRae. Joy released her self-titled debut on the Whirlwind label in 2021, followed a year later by Linger Awhile, her breakout Verve debut, of which Down Beat said, “With this beautiful recording, a silky-voiced star is born.” The album earned her a Grammy for Best Jazz Vocal Album in addition to a headline-making win for Best New Artist. A deluxe edition of the album was released, as well as the EPA Joyful Holiday, which took home Grammys for Best Jazz Vocal Album and Best Jazz Performance in 2025. Her latest Verve album, Portrait, which Joy co-produced with the veteran trumpeter/bandleader and multi-Grammy winner Brian Lynch, showcases the intimate, soulful chemistry she’s developed with her touring band, earning her an NAACP Image Award in 2025 for Outstanding Jazz Album and the GRAMMY for Best Vocal Jazz Album in 2026. Portrait also spotlights her burgeoning gifts as a lyricist, in ingenious arrangements that meld her thoughtful words with music by Charles Mingus, Sun Ra and her late mentor Barry Harris.",https://delawarescene.com/event/42573/samara-joy-and-her-septet,https://tickets.thegrandwilmington.org/9302/9304,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42573,https://delawarescene.com/event/42573/samara-joy-and-her-septet,2026-08-19T14:48:52.161Z
ca2c497e-772b-518b-9f07-b556fa16cd40,Beach Clean-Up at Big Chill Beach Club,2026-09-28,2026-09-28,date-only,Visit Delaware,Big Chill Beach Club,"{""street"":""27099 Coastal Highway"",""city"":""Bethany Beach"",""state"":""DE"",""postalCode"":""19930""}",Bethany Beach,Southern Delaware,,,Help us keep our Delaware beaches clean with a beach cleanup at South Side! For an hour we will be cleaning the beach by disposing of any trash that...,https://www.visitdelaware.com/event/beach-clean-up-at-big-chill-beach-club/92295/,,non-grantee,cc4c80c4-c0fd-5ebb-893d-86fa25128bb1,https://www.visitdelaware.com/event/beach-clean-up-at-big-chill-beach-club/92295/,https://www.visitdelaware.com/event/beach-clean-up-at-big-chill-beach-club/92295/,2026-08-19T14:48:52.161Z
707fe4cc-78fd-57c6-b398-0c02693e37ee,Milton Theatre Volunteer Training & Appreciation Night – Free Event,2026-09-28T22:00:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Free; Theater & Performance,FREE!,"Learn and become a part of our volunteer network! This event is to encourage and train new Milton Theatre Volunteers and recognize our existing volunteers for their hard work and dedication. Tickets are FREE but required. 5:30pm – Doors open, cash/credit bar & catering 6:00pm – Volunteer Training & Refresher 7:00pm – Awards & Recognition Interested in becoming a Milton Theatre Volunteer? Attend our Volunteer Training to get started! We rely on your assistance and appreciate you being a part of the Milton Theatre experience. We’re once again reaching out to our community to become a volunteer and bring that signature Milton Theatre “magic” to all our events. Get the latest insider updates on our capital campaign, with light refreshments. Why be a volunteer? The perks! A sense of community and the opportunity to be a part of a thriving artistic venue. A free show during your volunteer shift. A free drink on us at the bar during your shift. Volunteer appreciation events throughout the year. Free tickets to random shows throughout the year. Expectations for our volunteers: Be friendly and courteous to our customers and staff. Must volunteer for at least one shift in a 3 month period to remain active. What kinds of events and jobs? Usher at large indoor shows. Help tidy up before and after shows. Assist staff on large events such as Zombie Fest, Milton Pride, St. Patrick’s Day & more! It’s easy! Sign up for shifts online here: ONLINE SIGN UP",https://delawarescene.com/event/43124/milton-theatre-volunteer-training-appreciation-night-free-event,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43124,https://delawarescene.com/event/43124/milton-theatre-volunteer-training-appreciation-night-free-event,2026-08-19T14:48:52.161Z
e8693ff0-d125-5299-8f03-36a2f248629d,Music School Children’s Chorus (Milford),2026-09-29,2027-06-01,date-only,"The Music School of Delaware, Inc",,,,,Choral,,"@ 6 to 12 years (unchanged voices) | Does your child love to sing? The Music School Children’s Chorus provides a fun and supportive environment where young singers develop healthy vocal technique through age-appropriate instruction while building confidence and musicianship. Students explore a diverse repertoire representing a variety of cultures, historical periods, and musical styles as they strengthen music literacy, rhythm, pitch, listening, and beginning harmony. Throughout the year, choristers share their music through community performances, gaining experience in concert etiquette, stage presence, memorization, and both ensemble and solo singing while fostering teamwork and a lifelong love of music. Requires individual voice assessment and instructor consent prior to registration. Please call 302.422.2043 to schedule. Location: Milford Campus , 23 N Walnut Street, Milford, DE 19963 Faculty: Cheryl Max Schedule Details Enroll for the entire academic year (32 sessions). Tuesdays, 4:00 PM – 5:30 PM Confirm with instructor before registering for this ensemble Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live",https://www.musicschoolofdelaware.org/event/music-school-childrens-chorus-milford,,ddoa-grantee,1409942d-d6dd-5125-9140-1d1facf0a00d,scenescout:9839d69b1580c7eb1f6cdeaf0984b3f6,https://www.musicschoolofdelaware.org/event/music-school-childrens-chorus-milford,2026-08-19T15:37:21.163Z
c331a60e-d77e-51a7-a3b8-06748149d58d,Pumpkin from Paperback,2026-09-29T22:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Kent County Public Library,"{""street"":""497 South Red Haven Ln."",""city"":""Dover"",""state"":""DE"",""postalCode"":""19901""}",Dover,Central Delaware,Free; Lectures & Workshops; Libraries; Visual Arts,FREE!,Making a decorative fall pumpkin from an old paperback book is easy and fun. Participants must pre-register and bring an old paperback book to upcycle -- the library supplies the rest!,https://delawarescene.com/event/43463/pumpkin-from-paperback,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43463,https://delawarescene.com/event/43463/pumpkin-from-paperback,2026-08-19T14:48:52.161Z
d80146c0-02b8-5a52-b2df-33f4399fb047,5Ft Stained Glass Moon Phase Suncatcher,2026-09-30,2026-09-30,date-only,Visit Delaware,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,,,"Transform your living space with a statement piece that defies standard dimensions! In this fun creative workshop, you will design and execute a...",https://www.visitdelaware.com/event/5ft-stained-glass-moon-phase-suncatcher/92935/,,non-grantee,cc4c80c4-c0fd-5ebb-893d-86fa25128bb1,https://www.visitdelaware.com/event/5ft-stained-glass-moon-phase-suncatcher/92935/,https://www.visitdelaware.com/event/5ft-stained-glass-moon-phase-suncatcher/92935/,2026-08-19T14:48:52.161Z
9fd177bc-a806-5be0-978d-2697ee55815b,Dance Workshop with Renee Wight: Basic Intro to Line Dancing,2026-09-30,2026-09-30,date-only,Visit Delaware,Freeman Arts Pavilion,"{""street"":""31806 Lake View Drive"",""city"":""Selbyville"",""state"":""DE"",""postalCode"":""19975""}",Selbyville,,,,"Join local dance instructor Renee Wight for a fun and accessible series of dance workshops! Across four lively classes, Renee will introduce...",https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-line-dancing/92906/,,non-grantee,cc4c80c4-c0fd-5ebb-893d-86fa25128bb1,https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-line-dancing/92906/,https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-line-dancing/92906/,2026-08-19T14:48:52.161Z
379f2a83-02db-5924-baa3-6aa336a601f5,Furniture Painting: Bring Your Own Piece,2026-09-30,2026-10-07,date-only,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$55-$60,"Learn the basics of furniture painting from prep to finish using Fusion Mineral Paint. In the first class, you'll clean, prep, and plan your project. In the second class, you'll apply a final coat and explore finishing techniques such as topcoats, glazes, waxes, and transfers. Participants should bring a small furniture piece they can carry independently up a short flight of stairs, such as a plant stand or side table, and take it home between classes. Material fee includes a 2-ounce paint sample and a high-quality brush to keep If you are interested in a specific Fusion Mineral Paint color email the instructor, Sue Walton at bvintage813@gmail.com. Additional $30 material fee. Ages 18+",https://delawarescene.com/event/43372/furniture-painting-bring-your-own-piece,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNTc2NjY=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43372,https://delawarescene.com/event/43372/furniture-painting-bring-your-own-piece,2026-08-19T14:48:52.161Z
fbcd8d70-1f76-5f6a-b103-c4ab00e796ca,Garden & Estate Insider: Oak Hill Garden Walk,2026-09-30T14:30:00Z,,America/New_York,"The Henry Francis du Pont Winterthur Museum, Inc.",,,,,Lectures & Workshops; Visual Arts,,"Take a walk with Jessica Tsakiris, horticulturist, to visit this garden area and learn about its history as well as current plants and projects. Included with admission. Members free. Register now. Join our staff and invited experts as they share insights and information about Winterthur’s history, horticulture, or habitats. Activities may include a walk, talk, or demonstration and take place every Wednesday, April–October. Photo by Moonloop Photography",https://www.winterthur.org/calendar/garden-estate-insider-oak-hill-garden-walk,,ddoa-grantee,5987d719-c990-590d-8264-662e56d31624,scenescout:99d694df78da1d6967d9e26b74cb437e,https://www.winterthur.org/calendar/garden-estate-insider-oak-hill-garden-walk,2026-08-19T15:37:21.163Z
3525927d-d6be-5da5-a834-ade71f840cb9,Exploring our Native Oaks,2026-09-30T17:00:00Z,,America/New_York,Mt. Cuba Center,,,,,Lectures & Workshops,From $45,"Discover the extraordinary life cycle, beauty, and ecological power of our region’s native oaks—from a tiny acorn to an ancient canopy. This hands-on workshop covers everything you need to know about integrating native oaks into your landscape, including which species thrive in different soil types and moisture levels across the eastern temperate forest—including adaptable oaks that flourish almost anywhere. What You’ll Experience: • Expert Instruction: An engaging, visual presentation on native oak species, their ecological benefits, landscape uses, and the modern environmental challenges they face. • In the Gardens: Guided oak identification walk and an interactive acorn collection session among mature specimens. • Take Home Your Own Piece of Living History: Every in-person participant will take home a Quercus alba (White Oak) seedling—grown directly from acorns harvested from Mt. Cuba’s historic Great White Oak outside the Copeland House as well as a starter tube and collected acorn to nurture at home. This program takes place in-person at Mt. Cuba Center Wednesday, September 30, 2026. 🥬 Gift or take home 🥬 New class About the Instructor: Andrew Conboy is an ISA-certified arborist, urban forester, and native plant advocate. He founded the Community Canopy Project, an ecological restoration non-profit, to improve local…",https://mtcubacenter.org/event/exploring-our-native-oaks,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR,non-grantee,b260114e-5ee1-5997-bbce-605e9dbe39a2,scenescout:92add56bbc05348f4afe0171c593459e,https://mtcubacenter.org/event/exploring-our-native-oaks,2026-08-19T15:37:21.163Z
8b56e098-5416-555e-b2dc-39d38fd55cff,Exploring our Native Oaks: Online,2026-09-30T17:00:00Z,,America/New_York,Mt. Cuba Center,,,,,Lectures & Workshops,From $25,"Discover the extraordinary life cycle, beauty, and ecological power of our region’s native oaks—from a tiny acorn to an ancient canopy. Learn everything you need to know about integrating native oaks into your landscape, including which species thrive in different soil types and moisture levels across the eastern temperate forest, including adaptable oaks that flourish almost anywhere. Virtual class ends at 2:15, as the instructor takes the in-person students for a tour of the gardens. All virtual registrants will receive a recording of the class with access to view the class for 30 days after the live session. This program takes place online Wednesday, September 30, 2026. 🥬 New class 🥬 Online About the Instructor: Andrew Conboy is an ISA-certified arborist, urban forester, and native plant advocate. He founded the Community Canopy Project, an ecological restoration non-profit, to improve local natural lands and to engage the public in land stewardship. On social media, he creates informative videos about trees and native plants in hopes to help people connect with the natural world. Andrew enjoys eliminating turf lawns and planting native oak trees. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members",https://mtcubacenter.org/event/exploring-our-native-oaks-online,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR,non-grantee,b260114e-5ee1-5997-bbce-605e9dbe39a2,scenescout:bdda7b93493bc9e342d51bf0ca62c24e,https://mtcubacenter.org/event/exploring-our-native-oaks-online,2026-08-19T15:37:21.163Z
